id,name,price,explanation,course_id,created_at,updated_at,author,publisher,published_year,isbn_10,isbn_13,issn_13,book_code,url,textbook_status,small_thumbnail,thumbnail,info_link
51,商業試論  ,,none,110,2017-03-26 12:57:52 UTC,2017-06-04 15:38:12 UTC,カンティロン ,名古屋大学出版会 ,1992 ,UOM:39015061627447,0,,none,"",published,http://books.google.com/books/content?id=-0c2AAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=-0c2AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=-0c2AAAAMAAJ&dq=title:%E5%95%86%E6%A5%AD%E8%A9%A6%E8%AB%96+%C2%A0%3Fq%3Dauthors:%E3%82%AB%E3%83%B3%E3%83%86%E3%82%A3%E3%83%AD%E3%83%B3%C2%A0&hl=&source=gbs_api
52,国富論  ,,19世紀ヨーロッパを筆頭に各地でおこった産業革命より、さまざまな商品があふれ飛躍的に人々の生活が豊かになった。しかし時代が進むにつれ、富は集約され、貧富の差は拡大するばかり。その根本原理とはなんなのか?また、我々がとるべき対応策とは...?現代経済学の基礎を築いたとされる世界的名著を漫画化。,110,2017-03-26 12:57:52 UTC,2017-06-04 15:38:43 UTC,アダムスミス ,日経新聞 ,2014 ,4781606903,9784781606903,,none,"",published,http://books.google.com/books/content?id=ZCA9qAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=ZCA9qAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=ZCA9qAAACAAJ&dq=title:%E5%9B%BD%E5%AF%8C%E8%AB%96+%C2%A0%3Fq%3Dauthors:%E3%82%A2%E3%83%80%E3%83%A0%E3%82%B9%E3%83%9F%E3%82%B9%C2%A0&hl=&source=gbs_api
53,エレメンタル現代経済学  ,,none,110,2017-03-26 12:57:52 UTC,2017-06-04 15:39:14 UTC,金子邦彦 ,晃洋書房 ,2016 ,4766492412,9784766492415,,none,"",published,none,none,http://books.google.co.jp/books?id=XHqhnQAACAAJ&dq=title:%E3%82%A8%E3%83%AC%E3%83%A1%E3%83%B3%E3%82%BF%E3%83%AB%E7%8F%BE%E4%BB%A3%E7%B5%8C%E6%B8%88%E5%AD%A6+%C2%A0%3Fq%3Dauthors:%E9%87%91%E5%AD%90%E9%82%A6%E5%BD%A6%C2%A0&hl=&source=gbs_api
54,『企業会計基準のコンバージェンスと法人税法の対応』  ,,会計基準の最新の国際動向をフォローして補訂。会計の「なぜ」を考え、本質を理解する!,113,2017-03-26 12:57:58 UTC,2017-06-04 15:39:45 UTC,日本租税研究協会・税務会計研究会 ,日本租税研究協会 ,2011年 ,4641164770,9784641164772,,none,"",published,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=nfLzjwEACAAJ&dq=title:%E3%80%8E%E4%BC%81%E6%A5%AD%E4%BC%9A%E8%A8%88%E5%9F%BA%E6%BA%96%E3%81%AE%E3%82%B3%E3%83%B3%E3%83%90%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B9%E3%81%A8%E6%B3%95%E4%BA%BA%E7%A8%8E%E6%B3%95%E3%81%AE%E5%AF%BE%E5%BF%9C%E3%80%8F+%C2%A0%3Fq%3Dauthors:%E6%97%A5%E6%9C%AC%E7%A7%9F%E7%A8%8E%E7%A0%94%E7%A9%B6%E5%8D%94%E4%BC%9A%E3%83%BB%E7%A8%8E%E5%8B%99%E4%BC%9A%E8%A8%88%E7%A0%94%E7%A9%B6%E4%BC%9A%C2%A0&hl=&source=gbs_api
55,『21世紀中小企業論 第3版』  ,,多くの人にとっての働く場であり、自己実現の場である中小企業の多様性を事例をまじえながら描き、その可能性を探る。統計や事例などを大幅に刷新した、第3版。,115,2017-03-26 12:58:01 UTC,2017-06-04 15:40:16 UTC,渡辺幸男ほか ,有斐閣 ,2013 ,4641220093,9784641220096,,97846412200960,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641220096,published,http://books.google.com/books/content?id=CdiangEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=CdiangEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=CdiangEACAAJ&dq=isbn:9784641220096&hl=&source=gbs_api
56,現代ヨーロッパ経済第4版  ,,統合への試行錯誤の長い歴史をもち、大小多数の国によって構成され、多くの課題を抱えつつ着実な歩みを進める複雑なヨーロッパ経済。統合の歴史と現状を中心に、その全体像を体系化し解説。,125,2017-03-26 12:58:18 UTC,2017-06-04 15:40:46 UTC,田中素香他 ,有斐閣 ,2014 ,4641220271,9784641220270,,97846412202700,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641220270,published,http://books.google.com/books/content?id=PIfKrQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=PIfKrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=PIfKrQEACAAJ&dq=isbn:9784641220270&hl=&source=gbs_api
57,入門原価計算第2版  ,,none,127,2017-03-26 12:58:21 UTC,2017-06-04 15:41:17 UTC,清水孝・長谷川惠一・奥村雅史  ,中央経済社 ,2004 ,0,0,,none,"",published,none,none,none
58,『アメリカ政治経済論』  ,,世界金融危機後の政治・経済・外交がわかる,128,2017-03-26 12:58:22 UTC,2017-06-04 15:41:48 UTC,藤木剛康 ,ミネルヴァ書房 ,2012年 ,4623062104,9784623062102,,97846230621020,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784623062102,published,http://books.google.com/books/content?id=VDnEtwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=VDnEtwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=VDnEtwAACAAJ&dq=isbn:9784623062102&hl=&source=gbs_api
59,『現代世界経済をとらえる Ver.5』  ,,金融の肥大化とその破綻、広がる格差拡大、新興国経済への期待...富を生み、豊かさを広げていくはずだったグローバリゼーション―その光と影を学ぶ。ロングセラーテキスト改訂第五版。,128,2017-03-26 12:58:22 UTC,2017-06-04 15:42:19 UTC,"櫻井公人, 板木雅彦, 中本悟, 石田修(編) ",東洋経済新報社 ,2010年 ,4492443665,9784492443668,,97844924436680,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784492443668,published,http://books.google.com/books/content?id=pX_TRwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=pX_TRwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=pX_TRwAACAAJ&dq=isbn:9784492443668&hl=&source=gbs_api
60,『国富論』第１巻  ,,none,130,2017-03-26 12:58:27 UTC,2017-06-04 15:42:50 UTC,アダム・スミス ,中央公論新社 ,1978年 ,0,0,,97841220053340,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784122005334,published,none,none,none
61,チユルゴ著作集  ,,none,131,2017-03-26 12:58:29 UTC,2017-06-04 15:43:21 UTC,チユルゴ ,岩波書店 ,1962 ,0,0,,none,"",published,none,none,none
62,商業試論  ,,none,131,2017-03-26 12:58:29 UTC,2017-06-04 15:43:51 UTC,カンティロン ,名古屋大学出版会 ,1992 ,UOM:39015061627447,0,,none,"",published,http://books.google.com/books/content?id=-0c2AAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=-0c2AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=-0c2AAAAMAAJ&dq=title:%E5%95%86%E6%A5%AD%E8%A9%A6%E8%AB%96+%C2%A0%3Fq%3Dauthors:%E3%82%AB%E3%83%B3%E3%83%86%E3%82%A3%E3%83%AD%E3%83%B3%C2%A0&hl=&source=gbs_api
63,国富論  ,,19世紀ヨーロッパを筆頭に各地でおこった産業革命より、さまざまな商品があふれ飛躍的に人々の生活が豊かになった。しかし時代が進むにつれ、富は集約され、貧富の差は拡大するばかり。その根本原理とはなんなのか?また、我々がとるべき対応策とは...?現代経済学の基礎を築いたとされる世界的名著を漫画化。,131,2017-03-26 12:58:29 UTC,2017-06-04 15:44:23 UTC,アダムスミス ,日経新聞 ,2014 ,4781606903,9784781606903,,none,"",published,http://books.google.com/books/content?id=ZCA9qAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=ZCA9qAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=ZCA9qAAACAAJ&dq=title:%E5%9B%BD%E5%AF%8C%E8%AB%96+%C2%A0%3Fq%3Dauthors:%E3%82%A2%E3%83%80%E3%83%A0%E3%82%B9%E3%83%9F%E3%82%B9%C2%A0&hl=&source=gbs_api
64,エレメンタル現代経済学  ,,none,131,2017-03-26 12:58:29 UTC,2017-06-04 15:44:54 UTC,金子邦彦 ,晃洋書房 ,2016 ,4766492412,9784766492415,,none,"",published,none,none,http://books.google.co.jp/books?id=XHqhnQAACAAJ&dq=title:%E3%82%A8%E3%83%AC%E3%83%A1%E3%83%B3%E3%82%BF%E3%83%AB%E7%8F%BE%E4%BB%A3%E7%B5%8C%E6%B8%88%E5%AD%A6+%C2%A0%3Fq%3Dauthors:%E9%87%91%E5%AD%90%E9%82%A6%E5%BD%A6%C2%A0&hl=&source=gbs_api
65,『企業会計基準のコンバージェンスと法人税法の対応』  ,,会計基準の最新の国際動向をフォローして補訂。会計の「なぜ」を考え、本質を理解する!,134,2017-03-26 12:58:33 UTC,2017-06-04 15:45:25 UTC,日本租税研究協会・税務会計研究会 ,日本租税研究協会 ,2011年 ,4641164770,9784641164772,,none,"",published,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=nfLzjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=nfLzjwEACAAJ&dq=title:%E3%80%8E%E4%BC%81%E6%A5%AD%E4%BC%9A%E8%A8%88%E5%9F%BA%E6%BA%96%E3%81%AE%E3%82%B3%E3%83%B3%E3%83%90%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B9%E3%81%A8%E6%B3%95%E4%BA%BA%E7%A8%8E%E6%B3%95%E3%81%AE%E5%AF%BE%E5%BF%9C%E3%80%8F+%C2%A0%3Fq%3Dauthors:%E6%97%A5%E6%9C%AC%E7%A7%9F%E7%A8%8E%E7%A0%94%E7%A9%B6%E5%8D%94%E4%BC%9A%E3%83%BB%E7%A8%8E%E5%8B%99%E4%BC%9A%E8%A8%88%E7%A0%94%E7%A9%B6%E4%BC%9A%C2%A0&hl=&source=gbs_api
66,現代財政を学ぶ  ,,持続可能な財政制度とは。普遍的サービスか、選別的サービスか、地方分権のありかた、少子高齢化への対応、財政赤字をどうするか―財政民主主義のまなざしから現代財政を読みとく。,136,2017-03-26 12:58:38 UTC,2017-06-04 15:45:56 UTC,池上岳彦（編） ,有斐閣 ,2015年 ,4641184240,9784641184244,,97846411842440,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641184244,published,http://books.google.com/books/content?id=oHhGrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=oHhGrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=oHhGrgEACAAJ&dq=isbn:9784641184244&hl=&source=gbs_api
67,現代財政を学ぶ  ,,持続可能な財政制度とは。普遍的サービスか、選別的サービスか、地方分権のありかた、少子高齢化への対応、財政赤字をどうするか―財政民主主義のまなざしから現代財政を読みとく。,137,2017-03-26 12:58:39 UTC,2017-06-04 15:46:26 UTC,池上岳彦（編） ,有斐閣 ,2015年 ,4641184240,9784641184244,,97846411842440,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641184244,published,http://books.google.com/books/content?id=oHhGrgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=oHhGrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=oHhGrgEACAAJ&dq=isbn:9784641184244&hl=&source=gbs_api
68,『グローバルクライシス』  ,,none,144,2017-03-26 12:58:50 UTC,2017-06-04 15:46:57 UTC,原正彦編 ,青山社 ,2012 ,0,0,,97848835930880,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784883593088,published,none,none,none
69,『エレメンタル現代経済学』  ,,経済学の学び方、複雑な経済現象をやさしく理解しよう。数式の展開は苦手でもこれなら分かりやすく理解できる。経済学の基礎はもちろん、いくつかの重要な応用分野もあわせて学習できるよう構成。最近注目の「行動経済学」にも言及。,144,2017-03-26 12:58:50 UTC,2017-06-04 15:47:28 UTC,金子邦彦 編 ,晃洋書房 ,2016 ,4771027404,9784771027404,,97847710274040,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784771027404,published,http://books.google.com/books/content?id=-KBSvgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=-KBSvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=-KBSvgAACAAJ&dq=isbn:9784771027404&hl=&source=gbs_api
70,『エレメンタル現代経済学』  ,,経済学の学び方、複雑な経済現象をやさしく理解しよう。数式の展開は苦手でもこれなら分かりやすく理解できる。経済学の基礎はもちろん、いくつかの重要な応用分野もあわせて学習できるよう構成。最近注目の「行動経済学」にも言及。,145,2017-03-26 12:58:51 UTC,2017-06-04 15:47:58 UTC,金子邦彦編 ,晃洋書房 ,2016 ,4771027404,9784771027404,,97847710274040,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784771027404,published,http://books.google.com/books/content?id=-KBSvgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=-KBSvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=-KBSvgAACAAJ&dq=isbn:9784771027404&hl=&source=gbs_api
71,『グローバル・クライシス』  ,,none,145,2017-03-26 12:58:51 UTC,2017-06-04 15:48:29 UTC,原正彦編 ,青山社 ,2012 ,0,0,,97848835930880,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784883593088,published,none,none,none
72,『経済学の歴史』  ,,経済学はどのような問題に答えようとしているのか。「科学と道徳哲学」の関係や、「生産と分配」の問題を中心に、古典から現代までを見通す。,146,2017-03-26 12:58:53 UTC,2017-06-04 16:02:53 UTC,小畑二郎 ,慶應義塾大学出版会 ,2014年 ,4766421752,9784766421750,,97847664217500,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784766421750,published,http://books.google.com/books/content?id=DXjJrQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=DXjJrQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=DXjJrQEACAAJ&dq=isbn:9784766421750&hl=&source=gbs_api
73,『貨幣と金融政策』  ,,貨幣と貨幣数量説の意味を、経済史・経済学史の中で追究。２０００年代の金融危機も踏まえ、「古典派の二分法」の再検討を提言。,147,2017-03-26 12:58:55 UTC,2017-04-01 06:38:11 UTC,平山健二郎 ,東洋経済新報社 ,2015年 ,9784492654705,4492654704,,97844926547050,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784492654705,published,http://books.google.com/books/content?id=bA5gBwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=bA5gBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://play.google.com/store/books/details?id=bA5gBwAAQBAJ&source=gbs_api
74,『しっかりわかるファイナンス』  ,,データの取得からモデル化まで初歩から解説,148,2017-03-26 12:58:57 UTC,2017-06-04 16:03:55 UTC,渡辺茂 ,中央経済社 ,2008年 ,4320120000,9784320120006,,none,"",published,http://books.google.com/books/content?id=qUFzAAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=qUFzAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=qUFzAAAACAAJ&dq=title:%E3%80%8E%E3%81%97%E3%81%A3%E3%81%8B%E3%82%8A%E3%82%8F%E3%81%8B%E3%82%8B%E3%83%95%E3%82%A1%E3%82%A4%E3%83%8A%E3%83%B3%E3%82%B9%E3%80%8F+%C2%A0%3Fq%3Dauthors:%E6%B8%A1%E8%BE%BA%E8%8C%82%C2%A0&hl=&source=gbs_api
75,『しっかりわかるファイナンス』  ,,データの取得からモデル化まで初歩から解説,149,2017-03-26 12:58:58 UTC,2017-06-04 16:04:26 UTC,渡辺茂 ,中央経済社 ,2008年 ,4320120000,9784320120006,,none,"",published,http://books.google.com/books/content?id=qUFzAAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=qUFzAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=qUFzAAAACAAJ&dq=title:%E3%80%8E%E3%81%97%E3%81%A3%E3%81%8B%E3%82%8A%E3%82%8F%E3%81%8B%E3%82%8B%E3%83%95%E3%82%A1%E3%82%A4%E3%83%8A%E3%83%B3%E3%82%B9%E3%80%8F+%C2%A0%3Fq%3Dauthors:%E6%B8%A1%E8%BE%BA%E8%8C%82%C2%A0&hl=&source=gbs_api
76,東アジアとアセアン諸国のコーポレート・ガバナンス  ,,日本、ASEAN5か国と東アジア諸国の法制度、会計・監査制度、金融市場等に関する包括的な情報を提供。,150,2017-03-26 12:58:59 UTC,2017-06-04 16:04:57 UTC,三和裕美子編箸 ,税務経理協会 ,2016年 ,441906403X,9784419064037,,97844190640370,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784419064037,published,http://books.google.com/books/content?id=yb9RMQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=yb9RMQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.co.jp/books?id=yb9RMQAACAAJ&dq=isbn:9784419064037&hl=&source=gbs_api
