id,name,price,explanation,course_id,created_at,updated_at,author,publisher,published_year,isbn_10,isbn_13,issn_13,book_code,url,textbook_status,small_thumbnail,thumbnail,info_link
727,『ベクトル解析』 ?,,,1570,2017-03-26 16:50:00 UTC,2017-04-01 05:09:18 UTC,戸田盛和?,岩波書店?,1989?,,,,40000777320,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4000077732,,,,
728,『みんなのPython 第３版』 ?,,,1587,2017-03-26 16:50:31 UTC,2017-04-01 05:09:18 UTC,柴田 淳?,ソフトバンククリエイティブ?,2012?,,,,97847973715980,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784797371598,,,,
729,『熱力学』 ?,,,1588,2017-03-26 16:50:32 UTC,2017-04-01 05:09:18 UTC,松下貢?,裳華房?,2009?,,,,97847853223280,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784785322328,,,,
730,『解析力学』 ?,,,1591,2017-03-26 16:50:38 UTC,2017-04-01 05:09:18 UTC,畑浩之?,東京図書?,2014?,,,,97844890216880,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784489021688,,,,
731,『理工系のための化学入門』 ?,,,1592,2017-03-26 16:50:39 UTC,2017-04-01 05:09:18 UTC,井上正之?,裳華房?,2013?,,,,97847853309580,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784785330958,,,,
732,『解析力学』 ?,,,1593,2017-03-26 16:50:41 UTC,2017-04-01 05:09:18 UTC,畑浩之?,東京図書?,2014?,,,,97844890216880,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784489021688,,,,
733,『素粒子物理学の基礎Ⅰ』 ?,,,1595,2017-03-26 16:50:45 UTC,2017-04-01 05:09:18 UTC,長島順清?,朝倉書店?,1998?,,,,42541367300,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4254136730,,,,
734,Subatomic Physics　(3rd ed) ?,,,1598,2017-03-26 16:50:50 UTC,2017-04-01 05:09:18 UTC,E.M. Henley and A. Garcia，?,World Scientific?,2007?,,,,97898127005750,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9789812700575,,,,
735,『ベーシックマスター 高分子化学』 ?,,,1613,2017-03-26 16:51:15 UTC,2017-04-01 05:09:18 UTC,西久保忠臣編集?,オーム社?,2011?,,,,97842742100060,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784274210006,,,,
736,『有機化合物のスペクトルによる同定法』第8版 ?,,,1615,2017-03-26 16:51:18 UTC,2017-04-01 05:09:18 UTC,Silverstein他著，荒木他訳?,東京化学同人?,2016?,,,,97848079091620,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807909162,,,,
737,『物理化学（上）』 ?,,,1617,2017-03-26 16:51:21 UTC,2017-04-01 05:09:18 UTC,"Peter Atkins, Julio de Paula?",東京化学同人?,2009?,,,,97848079069560,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807906956,,,,
738,『物理化学（下）』 ?,,,1617,2017-03-26 16:51:21 UTC,2017-04-01 05:09:18 UTC,"Peter Atkins, Julio de Paula?",東京化学同人?,2009?,,,,97848079069630,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807906963,,,,
739,『機器分析のてびき、第一集』 ?,,,1618,2017-03-26 16:51:23 UTC,2017-04-01 05:09:18 UTC,泉 美治 他?,化学同人?,2012?,,,,none,"",,,,
740,『基礎分析化学』 ?,,,1619,2017-03-26 16:51:24 UTC,2017-04-01 05:09:18 UTC,宗林由樹・向井　浩?,サイエンス社?,2007?,,,,97847819115570,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784781911557,,,,
741,『シュライバー・アトキンス　無機化学（上）／（下）』 ?,,,1622,2017-03-26 16:51:28 UTC,2017-04-01 05:09:18 UTC,M.Weller他?,東京化学同人?,2016?,,,,97848079089810,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807908981,,,,
742,『新しい量子化学（上）』 ?,,,1625,2017-03-26 16:51:34 UTC,2017-04-01 05:09:18 UTC,ザボ・オストランド 著 大野公男・阪井健男・望月祐志 共訳?,東京大学出版会?,1987?,,,,41306211140,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4130621114,,,,
743,『化学のための数学入門』 ?,,,1631,2017-03-26 16:51:43 UTC,2017-04-01 05:09:18 UTC,川瀬雅也＆内藤浩忠?,化学同人?,2010?,,,,47598129300,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4759812930,,,,
744,Introduction to Materials Science for Engineers(6th ed.) ?,,,1636,2017-03-26 16:51:51 UTC,2017-04-01 05:09:18 UTC,J. F. Shackelford?,Prentice Hall?,2004?,,,,01314248660,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:0131424866,,,,
745,『物理化学（上）』 ?,,,1637,2017-03-26 16:51:52 UTC,2017-04-01 05:09:18 UTC,P. Atkins?,東京化学同人?,2014?,,,,97848079069560,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807906956,,,,
746,『物理化学（下）』 ?,,,1637,2017-03-26 16:51:52 UTC,2017-04-01 05:09:18 UTC,P. Atkins?,東京化学同人?,2014?,,,,97848079069630,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807906963,,,,
747,『物理化学（上）』 ?,,,1638,2017-03-26 16:51:54 UTC,2017-04-01 05:09:18 UTC,P. Atkins?,東京化学同人?,2014?,,,,97848079069560,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807906956,,,,
748,『物理化学（下）』 ?,,,1638,2017-03-26 16:51:54 UTC,2017-04-01 05:09:18 UTC,P. Atkins?,東京化学同人?,2014?,,,,97848079069630,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807906963,,,,
749,『有機化学』改訂2版 ?,,,1639,2017-03-26 16:51:55 UTC,2017-04-01 05:09:18 UTC,奥山格・石井昭彦・箕浦真生?,丸善出版?,2016?,,,,97846210897740,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784621089774,,,,
750,『アトキンス　物理化学（上） 第8版』 ?,,,1641,2017-03-26 16:51:59 UTC,2017-04-01 05:09:18 UTC,千原秀昭，中村亘男?,東京化学同人?,2009?,,,,97848079069560,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807906956,,,,
751,『理工学の基礎としての力学』 ?,,,1644,2017-03-26 16:52:04 UTC,2017-04-01 05:09:18 UTC,佐藤博彦?,培風館?,2016?,,,,97845630251060,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784563025106,,,,
752,『アトキンス 物理化学（下）』  第８版 ?,,,1647,2017-03-26 16:52:10 UTC,2017-04-01 05:09:18 UTC,P. W. Atkins and J. de Paula?,東京化学同人?,2009?,,,,97848079069630,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807906963,,,,
753,『サイエンスビュー生物総合資料』 ?,,,1648,2017-03-26 16:52:11 UTC,2017-04-01 05:09:18 UTC,長野敬，牛木辰男監修?,実教出版?,2015?,,,,97844073359340,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784407335934,,,,
754,『アトキンス　物理化学（上） 第8版』 ?,,,1650,2017-03-26 16:52:14 UTC,2017-04-01 05:09:18 UTC,千原秀昭，中村亘男?,東京化学同人?,2009?,,,,97848079069560,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807906956,,,,
755,『シュライバー・アトキンス　無機化学（上）／（下）』 ?,,,1651,2017-03-26 16:52:17 UTC,2017-04-01 05:09:19 UTC,M.Weller他?,東京化学同人?,2016?,,,,97848079089810,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807908981,,,,
756,『有機化学』ワークブック ?,,,1654,2017-03-26 16:52:21 UTC,2017-04-01 05:09:19 UTC,奥山　格?,丸善出版?,2009?,,,,97846210817920,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784621081792,,,,
757,『有機化学』改訂2版 ?,,,1654,2017-03-26 16:52:21 UTC,2017-04-01 05:09:19 UTC,奥山　格・石井　昭彦・箕浦　真生?,丸善出版?,2016?,,,,97846210897740,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784621089774,,,,
758,『創薬化学』 ?,,,1674,2017-03-26 16:52:55 UTC,2017-04-01 05:09:19 UTC,長野博他?,東京化学同人?,2004?,,,,97848079058430,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807905843,,,,
759,『ホートン生化学（第５版）』 ?,,,1712,2017-03-26 16:54:00 UTC,2017-04-01 05:09:19 UTC,鈴木紘一監訳?,東京化学同人?,2013?,,,,48079083490,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4807908349,,,,
760,『ショートコース有機化学?有機反応からのアプローチ』 ?,,,1715,2017-03-26 16:54:04 UTC,2017-04-01 05:09:19 UTC,奥山格?,丸善?,2011?,,,,4621084470,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:462108447X,,,,
761,『Essential細胞生物学』(第3版)』 ?,,,1718,2017-03-26 16:54:10 UTC,2017-04-01 05:09:19 UTC,中村桂子，松原謙一?,南江堂?,2011?,,,,97845242621440,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784524262144,,,,
762,『Essential 細胞生物学(第4版)』 ?,,,1718,2017-03-26 16:54:10 UTC,2017-04-01 05:09:19 UTC,中村桂子，松原謙一?,南江堂?,2016?,,,,97845242619940,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784524261994,,,,
763,『Essential 細胞生物学』（原書第３版） ?,,,1719,2017-03-26 16:54:11 UTC,2017-04-01 05:09:19 UTC,中村・松原　監訳?,南江堂?,2011?,,,,45242621440,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4524262144,,,,
764,『Essential 細胞生物学』（原書第３版） ?,,,1719,2017-03-26 16:54:11 UTC,2017-04-01 05:09:19 UTC,中村・松原　監訳?,南江堂?,216?,,,,45242621440,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4524262144,,,,
765,『ホートン生化学 (第５版)』 ?,,,1726,2017-03-26 16:54:24 UTC,2017-04-01 05:09:19 UTC,Moranら?,東京化学同人?,2013?,,,,97848079083490,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784807908349,,,,
766,『ホートン生化学(第4版)』第Ⅲ部　代謝と生体エネルギー論 ?,,,1732,2017-03-26 16:54:34 UTC,2017-04-01 05:09:19 UTC,ホートン?,東京化学同人?,2008?,,,,48079067200,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4807906720,,,,
767,『Essential細胞生物学』 ?,,,1733,2017-03-26 16:54:36 UTC,2017-04-01 05:09:19 UTC,中村桂子・松原謙一?,南江堂?,2011?,,,,45242621680,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4524262168,,,,
768,『Essential細胞生物学 第４版』 ?,,,1743,2017-03-26 16:54:53 UTC,2017-04-01 05:09:19 UTC,B. Albertsら?,南江堂?,2016年?,,,,97845242619940,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784524261994,,,,
769,『生命倫理と人間福祉』 ?,,,1745,2017-03-26 16:54:56 UTC,2017-04-01 05:09:19 UTC,溝口元?,アイケイコーポレーション?,2016?,,,,8749222520,"",,,,
770,『サイエンスビュー　生物総合資料　三訂版 』 ?,,,1749,2017-03-26 16:55:03 UTC,2017-04-01 05:09:19 UTC,実教出版編集部編?,実教出版?,2016?,,,,97844073392150,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784407339215,,,,
771,『Essential 細胞生物学(第4版)』 ?,,,1749,2017-03-26 16:55:03 UTC,2017-04-01 05:09:19 UTC,Bruce Alberts他?,南江堂?,2016?,,,,97845242619940,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784524261994,,,,
772,『〈私〉をひらく社会学』 ?,,,1782,2017-03-26 16:55:59 UTC,2017-04-01 05:09:19 UTC,豊泉他?,大月書店?,2014?,,,,97842724123340,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784272412334,,,,
773,『社会学の歴史Ⅰ』 ?,,,1782,2017-03-26 16:55:59 UTC,2017-04-01 05:09:19 UTC,奥村隆?,有斐閣?,2015?,,,,97846412203930,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641220393,,,,
774,現代社会の理論 ?,,,1784,2017-03-26 16:56:02 UTC,2017-04-01 05:09:19 UTC,見田宗介?,岩波書店?,1996?,,,,none,"",,,,
775,消費社会と権力 ?,,,1784,2017-03-26 16:56:02 UTC,2017-04-01 05:09:19 UTC,内田隆三?,岩波書店?,1987?,,,,none,"",,,,
776,消費社会の神話と構造 ?,,,1784,2017-03-26 16:56:02 UTC,2017-04-01 05:09:19 UTC,ジャン・ボードリヤール?,紀伊國屋書店?,2015?,,,,none,"",,,,
777,地方都市を考える ?,,,1784,2017-03-26 16:56:02 UTC,2017-04-01 05:09:19 UTC,貞包英之?,花伝社?,2015?,,,,none,"",,,,
778,メディアの卒論 ?,,,1785,2017-03-26 16:56:03 UTC,2017-04-01 05:09:19 UTC,藤田真文編著?,ミネルヴァ書房?,2011?,,,,46230595370,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4623059537,,,,
779,増補　日本凡人伝 ?,,,1788,2017-03-26 16:56:09 UTC,2017-04-01 05:09:19 UTC,猪瀬直樹?,筑摩書房?,2013年?,,,,1044804303930,"",,,,
780,日本の近代　猪瀬直樹著作集 11 日本凡人伝 ?,,,1788,2017-03-26 16:56:09 UTC,2017-04-01 05:09:19 UTC,猪瀬直樹?,小学館?,2002?,,,,1040939424120,"",,,,
781,日本凡人伝 ?,,,1788,2017-03-26 16:56:09 UTC,2017-04-01 05:09:19 UTC,猪瀬直樹?,新潮文庫?,1985?,,,,1041013890120,"",,,,
782,日本凡人伝 ?,,,1788,2017-03-26 16:56:09 UTC,2017-04-01 05:09:19 UTC,猪瀬直樹?,弓立社?,1983?,,,,0006550,"",,,,
783,オーラル・ヒストリー入門 ?,,,1788,2017-03-26 16:56:09 UTC,2017-04-01 05:09:19 UTC,御厨 貴?,岩波書店?,2007年?,,,,1040002804650,"",,,,
784,『少年犯罪〈減少〉のパラドクス』 ?,,,1789,2017-03-26 16:56:11 UTC,2017-04-01 05:09:19 UTC,土井隆義?,岩波書店?,2012?,,,,none,"",,,,
785,『人間失格？』 ?,,,1789,2017-03-26 16:56:11 UTC,2017-04-01 05:09:19 UTC,土井隆義?,日本図書センター?,2010?,,,,none,"",,,,
786,文化の社会学 ?,,,1792,2017-03-26 16:56:16 UTC,2017-04-01 05:09:19 UTC,佐藤健二・吉見俊哉編?,有斐閣?,2007?,,,,46411224230,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4641122423,,,,
787,『ソーシャルメディアと〈世論〉形成』 ?,,,1793,2017-03-26 16:56:17 UTC,2017-04-01 05:09:19 UTC,遠藤薫?,東京電機大学出版局?,2016?,,,,none,"",,,,
788,『廃墟で歌う天使』 ?,,,1793,2017-03-26 16:56:17 UTC,2017-04-01 05:09:19 UTC,遠藤薫?,現代書館?,2014?,,,,none,"",,,,
789,『パフォーマンス研究のキーワード』 ?,,,1796,2017-03-26 16:56:23 UTC,2017-04-01 05:09:19 UTC,高橋雄一郎・鈴木健編?,世界思想社?,2011?,,,,97847907150850,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784790715085,,,,
790,"Performance Studies: An Introduction, 3rd ed. ?",,,1796,2017-03-26 16:56:23 UTC,2017-04-01 05:09:19 UTC,Richard Schechner?,Routledge?,2013?,,,,97804155023130,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9780415502313,,,,
791,トランス・ナショナルコミュニティー場所形成の都市社会学― ?,,,1798,2017-03-26 16:56:26 UTC,2017-04-01 05:09:19 UTC,広田康生・藤原法子?,ハーベスト社（3月末に刊行）?,2016?,,,,none,"",,,,
792,『グラフィック社会心理学(第2版)』 ?,,,1808,2017-03-26 16:56:42 UTC,2017-04-01 05:09:19 UTC,池上知子・遠藤由美?,サイエンス社?,2008?,,,,97847819119150,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784781911915,,,,
793,『「居場所」のない男、「時間」がない女』 ?,,,1813,2017-03-26 16:56:50 UTC,2017-04-01 05:09:19 UTC,水無田気流?,日本経済新聞社?,2015?,,,,97845321695580,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784532169558,,,,
794,『国際社会学入門』 ?,,,1815,2017-03-26 16:56:54 UTC,2017-04-01 05:09:19 UTC,石井香世子(編)?,ナカニシヤ出版?,2017?,,,,97847795113490,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784779511349,,,,
795,『プロテスタンティズムの倫理と資本主義の精神』 ?,,,1820,2017-03-26 16:57:01 UTC,2017-04-01 05:09:19 UTC,マックス・ヴェーバー?,岩波書店?,1989?,,,,40034209340,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4003420934,,,,
796,『社会科学の方法』 ?,,,1820,2017-03-26 16:57:01 UTC,2017-04-01 05:09:19 UTC,大塚久雄?,岩波書店?,1966?,,,,40041106290,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4004110629,,,,
797,『世界システムという考え方－批判的入門』 ?,,,1825,2017-03-26 16:57:09 UTC,2017-04-01 05:09:19 UTC,山田信行?,世界思想社?,2012?,,,,97847907157260,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784790715726,,,,
798,『社会学　第5版』 ?,,,1831,2017-03-26 16:57:18 UTC,2017-04-01 05:09:19 UTC,ギデンズ?,而立書房?,2009?,,,,97848805935000,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784880593500,,,,
799,『多文化社会の<文化>を問う』 ?,,,1833,2017-03-26 16:57:21 UTC,2017-04-01 05:09:19 UTC,岩淵功一?,青弓社?,2010?,,,,97847872331650,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784787233165,,,,
800,見ること・聞くことのデザイン ?,,,1839,2017-03-26 16:57:29 UTC,2017-04-01 05:09:19 UTC,是永論?,新曜社?,2017?,,,,97847885150930,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784788515093,,,,
801,『排除と差別の社会学』（新版） ?,,,1845,2017-03-26 16:57:39 UTC,2017-04-01 05:09:19 UTC,好井裕明編?,有斐閣?,2016?,,,,97846412814000,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641281400,,,,
802,『〈図説〉生物多様性と現代社会』 ?,,,1846,2017-03-26 16:57:41 UTC,2017-04-01 05:09:19 UTC,小島望?,農山漁村文化協会?,2010?,,,,45400929950,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4540092995,,,,
803,人間を撮る ドキュメンタリーがうまれる瞬間（とき） ?,,,1849,2017-03-26 16:57:46 UTC,2017-04-01 05:09:19 UTC,池谷　薫?,平凡社?,2008?,,,,none,"",,,,
804,蟻の兵隊 日本兵2600人山西省残留の真相 ?,,,1849,2017-03-26 16:57:46 UTC,2017-04-01 05:09:19 UTC,池谷　薫?,新潮社?,2007?,,,,none,"",,,,
805,『トクヴィル――現代へのまなざし』 ?,,,1850,2017-03-26 16:57:47 UTC,2017-04-01 05:09:19 UTC,富永茂樹?,岩波新書（岩波書店）?,2010年?,,,,97840043126800,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784004312680,,,,
806,『文科系のためのコンピュータリテラシー』（第6版） ?,,,1851,2017-03-26 16:57:49 UTC,2017-04-01 05:09:19 UTC,草薙信照・植松康祐?,サイエンス社?,2014?,,,,97847819135440,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784781913544,,,,
807,『国際関係論』 ?,,,1856,2017-03-26 16:57:57 UTC,2017-04-01 05:09:19 UTC,佐渡友哲・信夫隆司編?,弘文堂?,2013?,,,,97843350020380,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784335002038,,,,
808,『「個人的なもの」と想像力』 ?,,,1858,2017-03-26 16:58:01 UTC,2017-04-01 05:09:19 UTC,吉澤夏子?,勁草書房?,?,,,,none,"",,,,
809,よくわかるメディア法 ?,,,1859,2017-03-26 16:58:03 UTC,2017-04-01 05:09:19 UTC,鈴木秀美ほか編著?,ミネルヴァ書房?,2011?,,,,97846230585010,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784623058501,,,,
810,"Accuracy, Independence, and Impartiality: How legacy media and digital natives approach standards in the digital age ?",,,1860,2017-03-26 16:58:05 UTC,2017-04-01 05:09:20 UTC,"Riordan, Kellie?",Reuters Institute for the Study of Journalism?,2014?,,,,none,"",,,,
811,『都市社会学・入門』 ?,,,1865,2017-03-26 16:58:13 UTC,2017-04-01 05:09:20 UTC,松本康編?,有斐閣?,2014?,,,,6412201570,"",,,,
812,メイキング・オブ・アメリカ格差社会アメリカの成り立ち ?,,,1868,2017-03-26 16:58:17 UTC,2017-04-01 05:09:20 UTC,阿部珠理?,彩流社?,2016?,,,,none,"",,,,
813,PLANETS vol.8 ?,,,1872,2017-03-26 16:58:24 UTC,2017-04-01 05:09:20 UTC,宇野常寛　ほか?,PLANETS/第二次惑星開発委員会?,2012?,,,,4905325030,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:490532503X,,,,
814,PLANETS vol.9 ?,,,1872,2017-03-26 16:58:24 UTC,2017-04-01 05:09:20 UTC,宇野常寛　ほか?,PLANETS/第二次惑星開発委員会?,2015?,,,,49053250640,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4905325064,,,,
815,原因を推論する ?,,,1880,2017-03-26 16:58:36 UTC,2017-04-01 05:09:20 UTC,久米郁男?,有斐閣?,2013?,,,,none,"",,,,
816,政治行動論 ?,,,1880,2017-03-26 16:58:36 UTC,2017-04-01 05:09:20 UTC,飯田健他?,有斐閣ストゥディア?,2015?,,,,none,"",,,,
817,Different Perspectives: Understanding Current World Issues ?,,,1881,2017-03-26 16:58:37 UTC,2017-04-01 05:09:20 UTC,?,Kinseido?,2017?,,,,none,"",,,,
818,リスクを食べる ?,,,1886,2017-03-26 16:58:45 UTC,2017-04-01 05:09:20 UTC,柄本三代子?,青弓社?,2016?,,,,97847872340630,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784787234063,,,,
819,政治の統計分析 ?,,,1887,2017-03-26 16:58:46 UTC,2017-04-01 05:09:20 UTC,河村和徳?,共立出版?,2015?,,,,97843201111960,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784320111196,,,,
820,『アカデミックライティング入門　英語論文作成法』 ?,,,1889,2017-03-26 16:58:49 UTC,2017-04-01 05:09:20 UTC,吉田友子?,慶應義塾大学出版会?,2008?,,,,97847664221220,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784766422122,,,,
821,How to Japan A Tokyo Correspondent's Take ?,,,1889,2017-03-26 16:58:50 UTC,2017-04-01 05:09:20 UTC,Colin Joyce?,NHK Publishing?,2014?,,,,none,"",,,,
822,『アカデミックライティング入門　英語論文作成法』 ?,,,1890,2017-03-26 16:58:51 UTC,2017-04-01 05:09:20 UTC,吉田友子?,慶應義塾大学?,2008?,,,,97847664221220,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784766422122,,,,
823,The Magic (The Secret) ?,,,1890,2017-03-26 16:58:51 UTC,2017-04-01 05:09:20 UTC,"Byrne, Rhonda?",Atria Books?,2012?,,,,97814516734490,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9781451673449,,,,
824,『新・社会調査へのアプローチ－論理と方法』 ?,,,1894,2017-03-26 16:58:58 UTC,2017-04-01 05:09:20 UTC,大谷信介ほか?,ミネルヴァ書房?,2013?,,,,97846230665440,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784623066544,,,,
825,『新・社会調査へのアプローチ―理論と方法』 ?,,,1895,2017-03-26 16:59:00 UTC,2017-04-01 05:09:20 UTC,大谷信介ほか?,ミネルヴァ書房?,2013?,,,,none,"",,,,
826,『質的 データ分析法―原理・方法・実践』 ?,,,1895,2017-03-26 16:59:00 UTC,2017-04-01 05:09:20 UTC,佐藤郁哉?,新曜社?,2008?,,,,none,"",,,,
827,『SPSSによる多変量解析』   ?,,,1896,2017-03-26 16:59:01 UTC,2017-04-01 05:09:20 UTC,村瀬洋一・高田洋・廣瀬毅士（編）?,オーム社?,2007?,,,,97842740662690,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784274066269,,,,
828,『増補版知っておきたいNPOのこと』 ?,,,1898,2017-03-26 16:59:04 UTC,2017-04-01 05:09:20 UTC,日本NPOセンター?,日本NPOセンター?,2006?,,,,none,"",,,,
829,『概説　社会言語学』 ?,,,1903,2017-03-26 16:59:12 UTC,2017-04-01 05:09:20 UTC,岩田祐子他?,ひつじ書房?,2013?,,,,97848947663720,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784894766372,,,,
830,歌舞伎町はなぜ〈ぼったくり〉がなくならないのか ?,,,1907,2017-03-26 16:59:18 UTC,2017-04-01 05:09:20 UTC,武岡暢?,イーストプレス?,2016?,,,,97847816507080,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784781650708,,,,
831,『ネットワーク・ミュージッキング : 「参照の時代」の音楽文化』 ?,,,1910,2017-03-26 16:59:23 UTC,2017-04-01 05:09:20 UTC,井手口彰典?,勁草書房?,2009?,,,,43266986320,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4326698632,,,,
832,グラウンデッド・セオリー・アプローチの実践―質的研究への誘い ?,,,1913,2017-03-26 16:59:29 UTC,2017-04-01 05:09:20 UTC,木下康仁?,弘文堂?,2003?,,,,43355508980,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4335550898,,,,
833,Writing Research Papers ?,,,1915,2017-03-26 16:59:32 UTC,2017-04-01 05:09:20 UTC,"Dorothy E. Zemach, Lisa A. Ghulldu, Carlos Islam, Robyn Brinks Lockwood?",Macmillan?,?,,,,none,"",,,,
834,『東京ファッションクロニクル』 ?,,,1916,2017-03-26 16:59:33 UTC,2017-04-01 05:09:20 UTC,渡辺明日香?,青幻舎?,2016年?,,,,48615254890,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4861525489,,,,
835,『問いからはじめる家族社会学－多様化する家族の包摂に向けて』 ?,,,1919,2017-03-26 16:59:38 UTC,2017-04-01 05:09:20 UTC,岩間暁子・大和礼子・田間泰子?,有斐閣?,2015?,,,,97846411501640,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641150164,,,,
836,『国際紛争のメディア学』 ?,,,1929,2017-03-26 16:59:55 UTC,2017-04-01 05:09:20 UTC,橋本晃?,青弓社?,2006?,,,,47872325760,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:4787232576,,,,
837,『入門　人間の安全保障　恐怖と欠乏からの自由を求めて』 ?,,,1936,2017-03-26 17:00:07 UTC,2017-04-01 05:09:20 UTC,長有紀枝?,中央公論新社?,2012?,,,,97841210219530,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784121021953,,,,
838,『入門　人間の安全保障　恐怖と欠乏からの自由を求めて』 ?,,,1937,2017-03-26 17:00:08 UTC,2017-04-01 05:09:20 UTC,長有紀枝?,中央公論新社?,2012?,,,,97841210219530,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784121021953,,,,
839,「共感」へのアプローチ ?,,,1941,2017-03-26 17:00:16 UTC,2017-04-01 05:09:20 UTC,渥美一弥?,春風社?,2016?,,,,97848611049780,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784861104978,,,,
840,『フリーGISソフトMANDARAパーフェクトマスター』 ?,,,1943,2017-03-26 17:00:25 UTC,2017-04-01 05:09:20 UTC,谷 謙二?,古今書院?,2011?,,,,none,"",,,,
841,『民事訴訟法〔第2版〕（有斐閣アルマシリーズ）』 ?,,,1949,2017-03-26 17:00:36 UTC,2017-04-01 05:09:20 UTC,山本弘ほか著?,有斐閣?,2013?,,,,97846412200580,http://rikkyo.summon.serialssolutions.com/search?q=ISBN:9784641220058,,,,
